Date_UTC,SML,SMU,SMR,SMR00,SMR06,SMR12,SMR18,GSM_Bx,GSM_By,GSM_Bz,GSE_Vx,GSE_Vy,GSM_Vz
2022-09-04 12:25:00,-639,194,-73.0,-93.6,-27.5,-78.3,-92.6,-4.25,5.65,0.94,-680.50,30.40,8.43
2022-09-04 12:26:00,-647,181,-72.7,-93.7,-27.7,-77.5,-92.0,-5.52,5.75,-0.78,-686.10,48.06,2.49
2022-09-04 12:27:00,-623,188,-72.9,-94.2,-26.9,-78.3,-92.2,-5.66,5.60,-1.29,-674.10,19.92,37.03
2022-09-04 12:28:00,-668,176,-72.5,-94.0,-27.0,-77.3,-91.8,-6.04,5.09,-1.75,-674.10,19.91,37.04
2022-09-04 12:29:00,-672,200,-72.2,-93.6,-27.8,-75.9,-91.4,-6.28,4.63,-1.98,999999,999999,999999
2022-09-04 12:30:00,-617,232,-71.9,-92.9,-29.4,-74.9,-90.4,-5.88,4.84,-2.51,999999,999999,999999
2022-09-04 12:31:00,-524,263,-72.2,-92.7,-30.6,-75.0,-90.4,-5.05,5.70,-2.58,-668.90,63.08,38.91
2022-09-04 12:32:00,-484,285,-71.4,-92.8,-28.6,-74.7,-89.5,-5.12,5.26,-3.05,-668.90,63.07,38.93
2022-09-04 12:33:00,-404,281,-71.0,-92.1,-29.0,-74.0,-88.8,-5.32,5.38,-2.95,999999,999999,999999
2022-09-04 12:34:00,-388,267,-70.0,-90.7,-29.2,-72.3,-87.9,-4.64,5.43,-3.74,-679.90,63.21,44.11
2022-09-04 12:35:00,-413,265,-69.1,-89.3,-29.1,-71.0,-86.9,-3.22,2.48,-6.05,-681.90,59.64,54.17
2022-09-04 12:36:00,-424,259,-68.1,-88.4,-29.2,-69.3,-85.5,-1.71,3.02,-5.83,-689.10,56.83,54.00
2022-09-04 12:37:00,-421,266,-67.4,-87.3,-30.0,-68.2,-84.1,-1.23,3.21,-6.84,-692.20,46.39,45.91
2022-09-04 12:38:00,-391,286,-66.8,-86.2,-30.5,-67.4,-83.1,-1.23,3.67,-6.63,-699.50,50.96,56.35
2022-09-04 12:39:00,-403,294,-66.3,-85.1,-30.4,-67.2,-82.4,-1.80,4.37,-6.41,-699.50,50.94,56.36
2022-09-04 12:40:00,-410,306,-66.2,-84.5,-30.9,-67.3,-82.2,-1.89,3.25,-6.83,-693.10,64.71,52.94
2022-09-04 12:41:00,-422,343,-66.1,-84.0,-31.9,-66.5,-82.2,-2.56,3.61,-6.22,-693.10,64.69,52.96
2022-09-04 12:42:00,-443,343,-66.5,-83.5,-32.3,-67.4,-82.6,-3.46,2.89,-5.96,-683.70,67.62,49.72
2022-09-04 12:43:00,-410,299,-66.2,-80.8,-33.5,-68.7,-82.0,-4.67,3.34,-4.89,-681.90,68.19,49.16
2022-09-04 12:44:00,-350,290,-65.1,-76.3,-35.5,-68.2,-80.3,-4.96,1.73,-5.21,-674.50,75.98,56.64
2022-09-04 12:45:00,-340,295,-62.7,-71.7,-36.1,-65.5,-77.5,-2.64,1.78,-6.43,-681.70,75.03,65.48
2022-09-04 12:46:00,-319,267,-58.2,-66.0,-37.3,-57.9,-71.5,-0.99,3.15,-6.46,-698.60,72.30,85.25
2022-09-04 12:47:00,-331,237,-55.4,-60.1,-38.5,-55.2,-67.9,-2.94,2.44,-6.53,999999,999999,999999
2022-09-04 12:48:00,-346,213,-55.2,-56.5,-38.8,-57.0,-68.5,-1.68,2.23,-6.81,-684.60,81.49,30.07
2022-09-04 12:49:00,-336,198,-54.8,-54.6,-39.2,-56.2,-69.1,-5.12,0.41,-5.34,-683.20,82.98,46.76
2022-09-04 12:50:00,-347,188,-54.5,-52.6,-40.5,-55.6,-69.3,-3.72,4.05,-4.62,-683.90,68.37,59.25
2022-09-04 12:51:00,-338,209,-53.7,-50.1,-41.7,-54.1,-68.8,-3.88,2.28,-5.93,-687.50,43.20,47.18
2022-09-04 12:52:00,-315,246,-53.3,-48.9,-42.6,-53.3,-68.5,-4.74,0.31,-5.86,-686.80,75.43,73.10
2022-09-04 12:53:00,-327,248,-53.2,-46.8,-42.3,-54.5,-69.3,-3.03,5.12,-4.01,-686.80,75.41,73.13
2022-09-04 12:54:00,-342,258,-52.0,-44.5,-41.4,-53.7,-68.3,-3.89,3.70,-5.20,-686.80,75.38,73.16
2022-09-04 12:55:00,-374,273,-50.6,-42.8,-40.5,-51.6,-67.4,-3.35,3.03,-6.04,-693.70,49.03,73.02
2022-09-04 12:56:00,-416,303,-49.9,-41.7,-41.1,-50.5,-66.4,-4.88,4.34,-4.00,-693.70,49.01,73.04
2022-09-04 12:57:00,-429,314,-50.2,-41.8,-43.1,-49.3,-66.8,-4.84,5.10,-3.34,-678.20,45.46,44.38
2022-09-04 12:58:00,-463,335,-50.1,-41.3,-43.6,-50.1,-65.2,-3.29,6.14,-2.70,-685.10,37.16,46.48
2022-09-04 12:59:00,-484,335,-49.3,-40.7,-43.9,-48.6,-63.9,-3.59,6.33,-2.29,-691.60,29.25,48.46
2022-09-04 13:00:00,-517,354,-49.6,-39.2,-43.8,-52.0,-63.2,-2.94,6.61,-2.11,999999,999999,999999
2022-09-04 13:01:00,-497,360,-49.6,-38.2,-45.0,-54.1,-60.8,-2.62,6.66,-2.14,999999,999999,999999
2022-09-04 13:02:00,-460,382,-49.1,-38.4,-45.0,-53.1,-59.8,-1.91,6.97,-1.65,-697.50,30.08,39.52
2022-09-04 13:03:00,-415,393,-48.6,-38.3,-44.3,-53.6,-58.3,-4.04,6.08,-1.93,-697.50,30.07,39.53
2022-09-04 13:04:00,-400,398,-49.1,-38.6,-44.3,-55.9,-57.8,-3.90,6.33,-1.26,999999,999999,999999
2022-09-04 13:05:00,-408,412,-49.7,-39.4,-45.3,-56.7,-57.4,-2.47,7.02,-0.04,999999,999999,999999
2022-09-04 13:06:00,-410,416,-50.0,-39.9,-47.0,-56.6,-56.4,-2.09,7.08,0.57,999999,999999,999999
2022-09-04 13:07:00,-404,407,-50.9,-40.8,-48.4,-56.9,-57.3,-2.17,7.04,0.66,-703.50,15.78,7.82
2022-09-04 13:08:00,-396,377,-51.4,-41.5,-48.6,-58.1,-57.3,-2.45,6.91,0.00,-703.50,15.78,7.82
2022-09-04 13:09:00,-397,357,-52.4,-42.5,-49.9,-60.1,-57.3,-2.21,6.82,0.80,999999,999999,999999
2022-09-04 13:10:00,-349,352,-52.6,-43.2,-49.4,-61.2,-56.8,-1.38,7.06,-1.44,999999,999999,999999
2022-09-04 13:11:00,-335,344,-53.1,-44.0,-49.5,-62.4,-56.3,-1.65,6.97,0.20,999999,999999,999999
2022-09-04 13:12:00,-334,326,-53.2,-44.4,-49.5,-62.8,-56.0,-1.57,6.90,0.52,999999,999999,999999
2022-09-04 13:13:00,-315,312,-52.6,-43.8,-48.8,-63.9,-53.9,-1.45,7.32,0.00,999999,999999,999999
2022-09-04 13:14:00,-308,308,-52.3,-43.7,-50.1,-63.3,-52.2,-0.87,7.28,-0.54,-708.20,11.71,28.81
2022-09-04 13:15:00,-282,306,-52.1,-44.2,-50.5,-63.0,-50.9,-0.87,7.28,-0.54,-708.20,11.70,28.81
2022-09-04 13:16:00,-277,302,-52.8,-45.2,-51.1,-64.4,-50.6,-1.24,7.35,-0.29,-708.20,11.69,28.82
2022-09-04 13:17:00,-267,293,-52.9,-46.4,-50.8,-63.9,-50.5,-0.86,7.37,-0.79,999999,999999,999999
2022-09-04 13:18:00,-263,263,-53.4,-47.8,-51.4,-62.4,-51.9,-0.21,7.40,-0.99,999999,999999,999999
2022-09-04 13:19:00,-257,279,-53.5,-49.1,-52.6,-60.7,-51.3,-0.59,7.13,-1.26,999999,999999,999999
2022-09-04 13:20:00,-252,272,-53.5,-50.3,-53.1,-60.4,-50.0,-0.59,7.13,-1.26,999999,999999,999999
2022-09-04 13:21:00,-251,282,-52.9,-51.0,-54.0,-58.0,-48.5,-0.97,6.28,-0.60,999999,999999,999999
2022-09-04 13:22:00,-240,264,-52.4,-51.2,-52.7,-58.4,-47.4,-4.08,5.14,2.86,-698.00,26.47,1.51
2022-09-04 13:23:00,-250,250,-52.0,-51.1,-51.6,-58.9,-46.3,-4.53,4.82,2.92,-698.00,26.47,1.52
2022-09-04 13:24:00,-224,229,-51.5,-50.6,-51.3,-59.1,-44.8,-4.25,4.03,3.87,999999,999999,999999
2022-09-04 13:25:00,-210,197,-50.8,-49.6,-51.2,-58.1,-44.3,-4.02,4.23,4.21,999999,999999,999999
2022-09-04 13:26:00,-210,204,-50.1,-48.7,-50.7,-57.6,-43.2,-4.57,4.43,2.96,999999,999999,999999
2022-09-04 13:27:00,-210,218,-48.3,-46.1,-49.8,-54.3,-43.1,-4.59,5.09,1.51,999999,999999,999999
2022-09-04 13:28:00,-216,203,-47.8,-44.8,-50.8,-52.6,-42.9,-4.43,5.77,-0.54,-680.30,55.28,-1.40
2022-09-04 13:29:00,-231,207,-47.6,-45.2,-50.5,-51.6,-43.1,-4.90,5.46,0.29,-680.30,55.28,-1.37
2022-09-04 13:30:00,-254,228,-47.8,-44.4,-52.1,-51.5,-43.1,-5.42,4.82,1.09,999999,999999,999999
2022-09-04 13:31:00,-273,235,-47.1,-44.5,-54.0,-48.1,-41.9,-5.44,4.40,2.07,999999,999999,999999
2022-09-04 13:32:00,-276,231,-47.4,-44.7,-53.9,-47.9,-43.0,-6.01,4.21,0.86,999999,999999,999999
2022-09-04 13:33:00,-293,240,-47.5,-44.9,-52.3,-49.0,-43.9,-6.49,2.95,2.01,999999,999999,999999
2022-09-04 13:34:00,-308,277,-47.6,-44.4,-53.8,-46.9,-45.2,-5.64,4.32,1.76,-658.00,52.98,-8.56
2022-09-04 13:35:00,-292,302,-46.8,-43.4,-54.9,-46.1,-43.0,-4.90,4.88,2.13,-658.00,52.98,-8.54
2022-09-04 13:36:00,-274,295,-47.2,-43.1,-54.2,-46.8,-44.6,-5.59,2.87,3.80,999999,999999,999999
2022-09-04 13:37:00,-271,286,-47.0,-43.9,-52.8,-46.4,-44.9,-6.08,3.88,1.90,999999,999999,999999
2022-09-04 13:38:00,-279,284,-47.2,-45.6,-50.2,-46.6,-46.3,-5.99,3.71,2.42,999999,999999,999999
2022-09-04 13:39:00,-269,252,-47.6,-46.4,-51.0,-46.5,-46.5,-3.84,3.42,5.57,999999,999999,999999
2022-09-04 13:40:00,-258,234,-47.4,-46.4,-52.4,-45.1,-45.8,-2.52,5.55,0.51,-695.70,23.41,29.51
2022-09-04 13:41:00,-247,189,-47.7,-45.7,-50.9,-46.5,-47.8,-4.56,5.19,0.83,-687.60,31.03,16.38
2022-09-04 13:42:00,-244,185,-48.2,-46.2,-50.9,-46.9,-48.8,-6.05,3.32,1.79,-662.40,44.64,-12.03
2022-09-04 13:43:00,-230,184,-48.2,-45.5,-52.6,-46.2,-48.6,-6.15,2.90,1.64,-660.50,44.28,-2.85
2022-09-04 13:44:00,-224,172,-48.7,-45.6,-53.0,-46.5,-49.6,-6.27,2.28,2.06,-664.10,63.28,-6.16
2022-09-04 13:45:00,-231,164,-48.3,-45.0,-52.3,-45.8,-50.0,-4.27,2.01,4.59,-685.50,74.03,-27.05
2022-09-04 13:46:00,-239,166,-47.7,-44.4,-52.7,-43.7,-49.9,-6.99,1.66,0.33,-661.50,69.75,13.43
2022-09-04 13:47:00,-230,181,-47.8,-44.2,-51.6,-44.3,-51.0,-4.68,2.54,0.50,-657.30,66.11,41.17
2022-09-04 13:48:00,-251,171,-48.1,-43.4,-51.3,-45.7,-52.0,-1.83,4.08,0.82,-749.50,58.53,-30.98
2022-09-04 13:49:00,-302,155,-48.3,-42.3,-52.5,-45.9,-52.6,-4.36,2.44,0.72,-667.00,65.27,-1.03
2022-09-04 13:50:00,-296,154,-48.8,-42.4,-52.0,-47.7,-53.3,-1.72,3.65,-1.89,-651.50,67.03,1.34
2022-09-04 13:51:00,-294,171,-48.8,-43.1,-51.1,-47.5,-53.6,0.89,4.39,-7.12,-717.20,60.97,67.58
2022-09-04 13:52:00,-334,169,-48.6,-42.2,-52.4,-47.2,-52.6,0.73,5.62,-5.48,-717.20,60.93,67.61
2022-09-04 13:53:00,-351,157,-48.7,-42.3,-52.5,-48.0,-51.9,0.61,5.32,-4.72,999999,999999,999999
2022-09-04 13:54:00,-313,165,-47.8,-41.5,-51.5,-48.4,-49.8,0.29,5.85,-5.86,-708.60,77.00,13.89
2022-09-04 13:55:00,-311,178,-46.4,-39.0,-49.0,-49.5,-47.9,-2.50,5.37,-5.21,-708.60,77.00,13.93
2022-09-04 13:56:00,-293,247,-44.0,-36.7,-46.6,-49.0,-43.7,-2.84,4.54,-5.26,999999,999999,999999
2022-09-04 13:57:00,-279,336,-43.6,-35.6,-45.7,-49.7,-43.4,-6.48,3.04,-3.43,-645.60,53.82,50.46
2022-09-04 13:58:00,-256,339,-43.1,-35.3,-50.7,-46.6,-39.9,-7.25,2.24,-0.45,-645.60,53.80,50.49
2022-09-04 13:59:00,-220,298,-43.0,-36.3,-55.8,-42.6,-37.2,-7.57,1.09,0.73,-645.60,53.77,50.52
2022-09-04 14:00:00,-202,160,-42.6,-37.5,-58.5,-38.9,-35.5,-7.57,1.77,0.42,999999,999999,999999
2022-09-04 14:01:00,-229,193,-42.6,-39.8,-53.9,-39.1,-37.5,-7.54,1.74,-0.56,-641.40,70.80,26.23
2022-09-04 14:02:00,-238,190,-43.3,-41.7,-50.9,-40.5,-40.0,-7.53,1.66,-0.57,-641.40,70.79,26.27
2022-09-04 14:03:00,-312,207,-43.4,-42.1,-50.6,-40.7,-40.3,-7.84,1.05,-0.21,-641.40,70.77,26.30
2022-09-04 14:04:00,-336,182,-43.7,-42.2,-51.2,-41.2,-40.2,-7.97,0.97,-0.17,999999,999999,999999
2022-09-04 14:05:00,-299,153,-44.1,-42.9,-50.2,-42.7,-40.7,-7.82,1.62,-0.50,-641.20,77.79,29.25
2022-09-04 14:06:00,-273,197,-44.6,-43.5,-50.1,-43.1,-41.7,-7.86,2.01,-0.97,-641.20,77.77,29.29
2022-09-04 14:07:00,-267,208,-45.1,-44.4,-48.5,-44.9,-42.4,-7.74,2.15,-1.34,999999,999999,999999
2022-09-04 14:08:00,-272,166,-45.7,-45.5,-49.5,-44.5,-43.4,-7.11,3.69,-0.90,-633.60,69.28,43.10
2022-09-04 14:09:00,-247,187,-45.2,-45.8,-47.0,-45.5,-42.7,-6.76,4.50,-1.03,-642.40,51.39,31.23
2022-09-04 14:10:00,-245,183,-46.0,-46.5,-45.7,-47.0,-44.8,-4.40,6.00,-3.79,-651.80,42.88,32.80
2022-09-04 14:11:00,-267,190,-46.0,-47.3,-44.5,-47.0,-45.4,-3.51,6.29,-4.49,-672.00,34.38,49.49
2022-09-04 14:12:00,-291,178,-45.7,-47.2,-43.3,-47.2,-45.0,-3.75,6.50,-4.02,-672.00,34.36,49.51
2022-09-04 14:13:00,-283,136,-45.3,-47.3,-44.7,-45.8,-43.1,-3.12,6.43,-4.80,999999,999999,999999
2022-09-04 14:14:00,-246,141,-45.6,-47.7,-46.3,-45.2,-43.0,-3.97,6.09,-4.04,999999,999999,999999
2022-09-04 14:15:00,-205,137,-46.5,-49.7,-45.1,-46.4,-44.9,-5.23,6.11,-2.97,-667.00,50.74,44.08
2022-09-04 14:16:00,-229,140,-46.8,-51.5,-42.7,-47.1,-45.9,-5.00,5.93,-3.94,-667.00,50.72,44.11
2022-09-04 14:17:00,-321,121,-47.2,-52.0,-46.7,-46.4,-43.7,-5.36,5.50,-4.35,999999,999999,999999
2022-09-04 14:18:00,-341,123,-46.8,-51.7,-46.8,-46.5,-42.3,-4.77,5.56,-4.78,-651.90,49.78,42.72
2022-09-04 14:19:00,-304,131,-46.3,-50.4,-46.2,-46.4,-42.0,-3.92,5.79,-5.36,-660.10,47.30,41.56
2022-09-04 14:20:00,-275,130,-45.2,-49.1,-46.2,-44.7,-40.8,-5.39,5.57,-4.16,-656.10,38.44,53.03
2022-09-04 14:21:00,-225,123,-44.2,-48.0,-47.1,-42.0,-39.5,-5.28,5.73,-3.96,-651.90,34.85,58.70
2022-09-04 14:22:00,-235,119,-43.9,-47.0,-49.5,-40.9,-38.3,-5.36,5.89,-3.88,-654.20,39.37,33.94
2022-09-04 14:23:00,-246,130,-43.7,-47.2,-50.7,-38.9,-37.8,-5.51,6.41,-3.14,-655.60,37.91,33.60
2022-09-04 14:24:00,-247,137,-43.4,-47.5,-50.5,-38.3,-37.4,-6.02,6.37,-3.24,-657.80,35.14,34.64
2022-09-04 14:25:00,-355,138,-44.3,-48.6,-50.1,-39.2,-39.1,-5.75,6.21,-4.11,-657.80,35.12,34.66
2022-09-04 14:26:00,-377,151,-44.6,-49.6,-51.7,-38.5,-38.7,-4.74,5.95,-5.41,-664.50,54.75,52.65
2022-09-04 14:27:00,-281,161,-44.9,-50.1,-52.5,-38.2,-38.7,-5.09,5.51,-5.37,-664.50,54.72,52.69
2022-09-04 14:28:00,-215,177,-44.7,-50.2,-51.6,-37.8,-39.0,-5.56,5.34,-5.00,-651.30,52.87,42.47
2022-09-04 14:29:00,-266,191,-44.4,-50.4,-50.4,-37.5,-39.2,-6.22,4.80,-4.55,-651.30,52.85,42.50
2022-09-04 14:30:00,-361,212,-44.2,-50.0,-49.3,-37.4,-40.0,-6.27,4.64,-4.75,-644.20,55.25,46.91
2022-09-04 14:31:00,-395,224,-43.6,-49.7,-47.2,-37.3,-40.3,-5.46,5.16,-5.05,-644.20,55.22,46.94
2022-09-04 14:32:00,-398,240,-43.1,-49.1,-47.1,-36.3,-40.1,-5.38,5.05,-5.07,-644.40,54.30,48.92
2022-09-04 14:33:00,-388,260,-43.5,-48.6,-49.1,-35.1,-41.2,-5.52,5.15,-4.68,-643.00,39.78,32.39
2022-09-04 14:34:00,-364,249,-44.1,-49.4,-48.4,-35.5,-43.2,-4.97,5.49,-4.98,-642.40,33.76,25.52
2022-09-04 14:35:00,-403,227,-44.3,-50.0,-47.0,-35.7,-44.6,-5.10,4.92,-5.39,-659.50,44.32,52.97
2022-09-04 14:36:00,-457,238,-44.8,-50.1,-47.0,-36.7,-45.2,-5.90,3.92,-5.34,-656.40,39.95,73.79
2022-09-04 14:37:00,-441,241,-44.8,-50.3,-47.4,-36.7,-45.0,-4.31,5.44,-5.59,-654.80,37.69,84.45
2022-09-04 14:38:00,-438,250,-44.8,-50.3,-46.9,-36.5,-45.6,-5.00,6.18,-4.02,-655.10,50.31,31.47
2022-09-04 14:39:00,-463,255,-45.2,-51.2,-46.4,-36.5,-46.6,-4.48,6.63,-3.92,-657.90,49.51,32.81
2022-09-04 14:40:00,-475,256,-45.9,-52.0,-46.6,-37.3,-47.7,-5.81,6.14,-2.82,-664.60,47.67,36.04
2022-09-04 14:41:00,-474,263,-46.5,-52.9,-46.9,-37.7,-48.4,-6.66,5.23,-3.21,-643.50,42.95,30.51
2022-09-04 14:42:00,-495,263,-46.3,-53.4,-45.8,-37.8,-48.4,-6.35,5.29,-3.45,-642.00,42.61,30.14
2022-09-04 14:43:00,-539,271,-46.6,-53.8,-46.1,-37.9,-48.6,-5.95,5.60,-3.71,-642.00,42.59,30.17
2022-09-04 14:44:00,-580,274,-47.1,-54.1,-46.3,-38.6,-49.6,-4.13,6.59,-4.61,-645.10,62.60,35.36
2022-09-04 14:45:00,-586,280,-47.9,-54.3,-46.8,-39.4,-51.1,-5.25,6.60,-3.64,-645.90,53.91,23.44
2022-09-04 14:46:00,-558,277,-48.3,-54.0,-47.6,-40.1,-51.6,-4.45,7.19,-4.77,-658.80,39.40,23.09
2022-09-04 14:47:00,-559,276,-48.8,-54.2,-47.9,-40.4,-52.6,-4.65,7.75,-4.24,-674.50,37.22,46.62
2022-09-04 14:48:00,-614,279,-49.8,-54.7,-47.3,-42.2,-55.0,-4.96,7.31,-4.32,-672.30,61.92,49.88
2022-09-04 14:49:00,-651,283,-50.4,-54.9,-46.9,-43.4,-56.4,-6.45,6.54,-4.10,-670.80,61.00,50.37
2022-09-04 14:50:00,-652,291,-51.0,-55.4,-47.6,-43.4,-57.4,-4.95,5.86,-6.55,-657.40,52.61,54.71
2022-09-04 14:51:00,-642,295,-52.3,-56.5,-48.8,-44.4,-59.6,-4.45,6.07,-6.87,-672.30,51.40,62.76
2022-09-04 14:52:00,-638,293,-52.7,-57.3,-48.0,-45.2,-60.1,-4.86,5.44,-6.97,-672.70,51.64,63.55
2022-09-04 14:53:00,-639,285,-53.0,-57.6,-46.9,-46.5,-61.2,-4.45,6.93,-5.38,-662.80,53.86,60.97
2022-09-04 14:54:00,-673,284,-53.3,-57.5,-47.7,-46.3,-61.4,-5.41,6.57,-5.14,-657.90,47.03,56.94
2022-09-04 14:55:00,-692,282,-53.9,-57.2,-47.7,-47.6,-63.1,-5.04,5.89,-6.41,-656.00,44.34,55.29
2022-09-04 14:56:00,-693,282,-54.2,-56.9,-47.4,-48.5,-64.0,-6.17,4.83,-6.47,-655.30,64.35,68.46
2022-09-04 14:57:00,-726,291,-54.6,-56.0,-47.8,-49.8,-64.9,-6.29,4.39,-6.71,-655.00,64.58,68.81
2022-09-04 14:58:00,-712,290,-54.8,-56.0,-48.3,-49.3,-65.7,-5.73,3.72,-7.08,-652.70,63.44,64.93
2022-09-04 14:59:00,-731,276,-54.7,-55.4,-49.7,-48.3,-65.4,-6.36,4.46,-6.51,-652.40,62.08,61.04
2022-09-04 15:00:00,-746,287,-55.0,-55.1,-50.1,-48.7,-66.3,-5.98,3.98,-7.09,999999,999999,999999
2022-09-04 15:01:00,-773,300,-54.9,-54.8,-51.7,-47.6,-65.5,-4.98,3.21,-7.40,999999,999999,999999
2022-09-04 15:02:00,-744,304,-55.6,-55.0,-52.2,-48.4,-66.8,-3.99,5.68,-7.10,-666.90,63.29,72.24
2022-09-04 15:03:00,-688,288,-56.6,-55.3,-53.5,-49.2,-68.5,-4.73,4.93,-7.20,-666.90,63.25,72.28
2022-09-04 15:04:00,-713,299,-57.4,-55.6,-55.3,-50.1,-68.8,-5.01,4.52,-7.39,-666.90,63.20,72.33
2022-09-04 15:05:00,-645,298,-58.0,-56.5,-55.8,-50.3,-69.2,-5.19,4.33,-7.52,-660.00,37.49,79.42
2022-09-04 15:06:00,-679,290,-59.0,-57.7,-56.4,-51.7,-70.2,-4.97,3.26,-7.87,-660.00,37.44,79.45
2022-09-04 15:07:00,-736,293,-59.8,-58.5,-57.3,-52.5,-71.1,-3.44,0.47,-8.40,-660.00,37.39,79.47
2022-09-04 15:08:00,-689,291,-60.2,-58.3,-58.5,-52.9,-71.2,-3.76,0.22,-8.17,999999,999999,999999
2022-09-04 15:09:00,-671,287,-60.0,-57.4,-58.7,-52.5,-71.3,-5.05,0.41,-7.39,-646.70,95.20,42.83
2022-09-04 15:10:00,-689,303,-59.7,-55.2,-61.7,-51.6,-70.1,-5.32,-0.01,-7.59,-646.70,95.17,42.90
2022-09-04 15:11:00,-705,309,-60.1,-54.6,-64.4,-51.0,-70.5,-5.09,2.21,-7.40,-653.00,60.21,80.30
2022-09-04 15:12:00,-708,318,-60.9,-54.5,-66.7,-51.8,-70.7,-5.40,0.53,-7.01,-653.30,60.02,81.19
2022-09-04 15:13:00,-746,313,-61.8,-55.4,-68.0,-52.0,-72.0,-2.81,6.01,-6.67,-656.00,58.99,89.41
2022-09-04 15:14:00,-759,319,-62.7,-56.0,-70.1,-52.5,-72.1,-2.65,6.71,-6.23,-656.00,58.93,89.45
2022-09-04 15:15:00,-730,327,-62.5,-56.0,-71.1,-52.5,-70.2,-2.63,6.59,-6.36,999999,999999,999999
2022-09-04 15:16:00,-733,335,-61.7,-53.1,-73.0,-52.2,-68.5,-2.85,6.19,-6.49,-666.30,49.82,61.07
2022-09-04 15:17:00,-447,402,-60.6,-48.7,-77.9,-51.7,-64.3,-2.12,6.75,-6.26,-666.30,49.78,61.11
2022-09-04 15:18:00,-820,537,-59.5,-43.1,-80.0,-52.6,-62.3,-1.72,6.91,-6.22,-676.20,46.73,50.70
2022-09-04 15:19:00,-886,722,-56.8,-39.9,-82.6,-51.5,-53.2,-1.56,6.79,-6.48,-676.20,46.69,50.73
2022-09-04 15:20:00,-911,818,-55.6,-38.7,-84.1,-52.4,-47.0,-1.41,6.84,-6.73,-677.10,48.33,59.63
2022-09-04 15:21:00,-733,856,-54.1,-39.0,-84.6,-52.2,-40.7,-1.45,6.62,-6.84,-674.70,51.33,54.72
2022-09-04 15:22:00,-857,838,-53.4,-39.2,-82.6,-54.0,-37.7,-0.83,6.55,-6.90,-678.90,40.77,60.33
2022-09-04 15:23:00,-1017,774,-51.1,-39.5,-82.2,-52.4,-30.1,0.65,6.30,-7.45,-684.70,46.67,65.48
2022-09-04 15:24:00,-1032,609,-50.6,-38.5,-83.2,-53.2,-27.3,-0.28,6.38,-7.21,-688.90,53.16,68.67
2022-09-04 15:25:00,-1143,517,-49.8,-35.9,-84.2,-53.9,-25.3,-0.27,6.01,-7.67,999999,999999,999999
2022-09-04 15:26:00,-1210,472,-49.9,-33.5,-86.6,-55.1,-24.3,-0.07,6.32,-7.67,999999,999999,999999
2022-09-04 15:27:00,-1299,404,-48.9,-32.5,-87.4,-54.9,-20.9,0.10,6.61,-7.47,-681.20,47.09,57.88
2022-09-04 15:28:00,-1456,335,-47.6,-31.9,-88.8,-54.1,-15.6,-1.65,5.54,-7.53,-677.70,51.01,62.21
2022-09-04 15:29:00,-1215,318,-49.3,-30.1,-89.5,-58.3,-19.3,-3.82,5.86,-6.12,-655.20,50.23,57.72
2022-09-04 15:30:00,-1069,349,-49.0,-28.9,-89.4,-57.4,-20.1,-3.06,5.69,-6.63,-657.20,46.11,49.73
2022-09-04 15:31:00,-1115,374,-48.5,-28.4,-89.4,-55.7,-20.4,-5.30,4.13,-7.09,-655.70,53.43,51.44
2022-09-04 15:32:00,-1130,380,-49.0,-27.5,-89.8,-55.6,-23.0,-5.18,3.82,-7.42,-639.60,65.56,69.93
2022-09-04 15:33:00,-1055,410,-49.4,-26.5,-89.7,-56.4,-25.2,-4.40,3.03,-8.15,-641.60,73.43,67.52
2022-09-04 15:34:00,-1165,474,-50.2,-25.4,-90.0,-57.8,-27.5,-4.80,2.68,-7.57,-642.50,69.10,56.98
2022-09-04 15:35:00,-1336,516,-50.4,-24.6,-91.8,-58.8,-26.1,-5.18,5.17,-5.96,-646.90,73.95,56.59
2022-09-04 15:36:00,-1355,443,-50.2,-24.8,-90.6,-59.7,-25.8,-5.07,5.39,-5.54,-643.90,51.30,41.70
2022-09-04 15:37:00,-1129,416,-50.4,-25.3,-89.0,-59.2,-28.3,-5.52,4.39,-5.40,-643.90,51.27,41.74
2022-09-04 15:38:00,-987,418,-51.2,-26.0,-88.7,-58.5,-31.4,-6.81,3.38,-4.51,-631.90,63.28,37.28
2022-09-04 15:39:00,-845,399,-51.6,-27.6,-85.9,-58.1,-34.6,-7.92,3.50,-1.71,-631.90,63.25,37.33
2022-09-04 15:40:00,-741,379,-52.2,-28.5,-84.9,-58.4,-37.1,-7.46,4.77,-0.18,-627.40,56.85,14.28
2022-09-04 15:41:00,-831,356,-53.4,-29.3,-85.1,-59.9,-39.3,-6.51,5.85,-3.58,-626.70,52.32,8.72
2022-09-04 15:42:00,-889,327,-54.5,-30.5,-83.9,-62.6,-41.0,-6.47,4.98,-4.89,-632.50,45.53,32.39
2022-09-04 15:43:00,-1037,315,-56.3,-32.0,-84.3,-66.3,-42.4,-6.45,4.31,-5.42,-632.50,45.51,32.42
2022-09-04 15:44:00,-1011,312,-57.3,-32.8,-83.6,-68.5,-44.3,-6.18,5.55,-3.64,-639.90,66.38,43.31
2022-09-04 15:45:00,-891,306,-57.4,-33.7,-80.7,-69.4,-46.0,-6.06,5.90,-3.06,-638.90,53.68,47.19
