model,time_utc,elfin_x_gsm_re,elfin_y_gsm_re,elfin_z_gsm_re,elfin_r_re,elfin_b_tot_nt,field_line_type,fp_north_x_gsm_re,fp_north_y_gsm_re,fp_north_z_gsm_re,fp_north_lat_deg,fp_north_lon_deg,fp_north_alt_km,fp_south_x_gsm_re,fp_south_y_gsm_re,fp_south_z_gsm_re,fp_south_lat_deg,fp_south_lon_deg,fp_south_alt_km,field_line_len_re,flux_tube_vol_re_nt,b_normal_north_nt,b_normal_south_nt,min_b_tot_nt
argus,2022-09-04T04:50:29Z,-0.484724247165,0.250674210850,-0.893775192458,1.04720067343,41092.9464596,closed_100km,-0.591984307595,0.204112175444,0.798947341030,45.2575949496,-89.3565706517,99.9998611982,-0.455913644061,0.244474399546,-0.872113756018,-65.5796161699,-108.333199991,99.9999211455,6.40112818278,0.00297546160639,-49284.5671418,41716.3539943,903.401771120
argus,2022-09-04T04:50:30Z,-0.483810714151,0.250179447243,-0.894409259210,1.04720126333,41124.1581739,closed_100km,-0.591164004490,0.203638558476,0.799670348230,45.3235632027,-89.3401197120,99.9998612036,-0.455042549107,0.244000610736,-0.872697908962,-65.6433531285,-108.360098123,99.9999214518,6.42906135368,0.00301614190258,-49322.4291858,41760.8510163,893.639940192
argus,2022-09-04T04:50:31Z,-0.482896528779,0.249684298165,-0.895042083274,1.04720181297,41155.3446948,closed_100km,-0.590347733986,0.203165796064,0.800388416842,45.3891723864,-89.3236085218,99.9998612105,-0.454170892506,0.243526482580,-0.873280938494,-65.7070860597,-108.387105031,99.9999217584,6.45716827615,0.00305752552771,-49359.9648656,41805.3073774,883.921710304
argus,2022-09-04T04:50:32Z,-0.481981722769,0.249188836954,-0.895673737908,1.04720241707,41186.4951404,closed_100km,-0.589540226197,0.202695041605,0.801097826898,45.4540768059,-89.3070299575,99.9998612187,-0.453298626097,0.243052067557,-0.873862854996,-65.7708156015,-108.414231350,99.9999220651,6.48544972525,0.00309962881433,-49396.9756257,41849.7257911,874.267217184
argus,2022-09-04T04:50:33Z,-0.481066257279,0.248693032593,-0.896304150744,1.04720298844,41217.6196114,closed_100km,-0.588727157004,0.202222909895,0.801809925079,45.5193252274,-89.2904140917,99.9998612284,-0.452425784962,0.242577351948,-0.874443644135,-65.8345404629,-108.441473588,99.9999223719,6.51391262773,0.00314246607172,-49434.0703065,41894.1037624,864.676817171
argus,2022-09-04T04:50:34Z,-0.480150167211,0.248196837286,-0.896933394594,1.04720359408,41248.7090923,closed_100km,-0.587909276053,0.201749538460,0.802524105237,45.5848628599,-89.2737557736,99.9998612395,-0.451552346533,0.242102278558,-0.875023333260,-65.8982640450,-108.468828353,99.9999226789,6.54255954727,0.00318605479240,-49471.2152128,41938.4415172,855.149494032
argus,2022-09-04T04:50:35Z,-0.479233410542,0.247700341151,-0.897561397535,1.04720417452,41279.7718148,closed_100km,-0.587087324103,0.201275184853,0.803239743173,45.6506333143,-89.2570594268,99.9998612522,-0.450678320280,0.241626943333,-0.875601891057,-65.9619822908,-108.496306255,99.9999229861,6.57139095626,0.00323040963566,-49508.3764248,41982.7390476,845.684985404
argus,2022-09-04T04:50:36Z,-0.478316030767,0.247203490844,-0.898188154048,1.04720473225,41310.8052249,closed_100km,-0.586262018374,0.200799972302,0.803956270846,45.7165846831,-89.2403195647,99.9998612664,-0.449803745057,0.241151295489,-0.876179311630,-66.0256951108,-108.523899416,99.9999232934,6.60040776818,0.00327554622202,-49545.5226164,42026.9932881,836.282933531
argus,2022-09-04T04:50:37Z,-0.477397990042,0.246706260867,-0.898813746131,1.04720531429,41341.8052516,closed_100km,-0.585438865073,0.200325174875,0.804669380480,45.7823160923,-89.2235226674,99.9998612820,-0.448928545940,0.240675302287,-0.876755642176,-66.0894077480,-108.551611578,99.9999236008,6.62961202043,0.00332148539714,-49582.4237842,42071.2075531,826.942028137
argus,2022-09-04T04:50:38Z,-0.476479337277,0.246208713465,-0.899438090380,1.04720588609,41372.7739413,closed_100km,-0.584623313616,0.199852104720,0.805374836453,45.8474311784,-89.2066597910,99.9998612989,-0.448052798034,0.240199029174,-0.877330826477,-66.1531138286,-108.579444495,99.9999239083,6.65900082186,0.00336824047731,-49618.8554066,42115.3779630,817.662635127
argus,2022-09-04T04:50:39Z,-0.475560034627,0.245710823137,-0.900061268794,1.04720649479,41403.7071880,closed_100km,-0.583804593481,0.199378227683,0.806081054616,45.9127144056,-89.1897531374,99.9998613173,-0.447176426494,0.239722443474,-0.877904911485,-66.2168185807,-108.607401977,99.9999242159,6.68858295297,0.00341583347220,-49655.2652406,42159.5078208,808.443525834
argus,2022-09-04T04:50:40Z,-0.474640099281,0.245212578844,-0.900683124695,1.04720701095,41434.6177869,closed_100km,-0.582983307426,0.198903679895,0.806787556059,45.9781217392,-89.1728006501,99.9998613371,-0.446299553402,0.239245557688,-0.878477831912,-66.2805151560,-108.635475914,99.9999245237,6.71835656536,0.00346427702834,-49691.6272187,42203.5901703,799.285406606
argus,2022-09-04T04:50:41Z,-0.473719534707,0.244714028335,-0.901303889394,1.04720764620,41465.4831051,closed_100km,-0.582159722687,0.198428558015,0.807494116133,46.0436328633,-89.1558040858,99.9998613584,-0.445422009145,0.238768379836,-0.879049671393,-66.3442122331,-108.663682810,99.9999248315,6.74832838656,0.00351359810691,-49727.9290560,42247.6338691,790.186381924
argus,2022-09-04T04:50:42Z,-0.472798326374,0.244215087286,-0.901923332933,1.04720817642,41496.3266830,closed_100km,-0.581334376450,0.197952930344,0.808200326345,46.1092097699,-89.1387574794,99.9998613812,-0.444543962408,0.238290869335,-0.879620355673,-66.4079025157,-108.692004635,99.9999251395,6.77849575136,0.00356380874521,-49764.1484037,42291.6288938,781.147492095
argus,2022-09-04T04:50:43Z,-0.471876497408,0.243715834567,-0.902541606915,1.04720876096,41527.1309537,closed_100km,-0.580507491161,0.197476905991,0.808905996350,46.1748351233,-89.1216645396,99.9998614055,-0.443665305437,0.237813073140,-0.880189926400,-66.4715899549,-108.720456938,99.9999254475,6.80886339030,0.00361493357731,-49800.2750841,42335.5811323,772.167569407
argus,2022-09-04T04:50:44Z,-0.470954027154,0.243216233594,-0.903158636667,1.04720931765,41557.9049068,closed_100km,-0.579679375379,0.197000533523,0.809610891037,46.2404870009,-89.1045224808,99.9998614312,-0.442786085221,0.237334970853,-0.880758365414,-66.5352729001,-108.749034429,99.9999257556,6.83943215336,0.00366699126081,-49836.2962483,42379.4873812,763.246668841
argus,2022-09-04T04:50:45Z,-0.470030925204,0.242716284373,-0.903774498215,1.04720991638,41588.6403894,closed_100km,-0.578850194141,0.196523850696,0.810314881892,46.3061534828,-89.0873306174,99.9998614584,-0.441906253992,0.236856550427,-0.881325699776,-66.5989543576,-108.777740981,99.9999260638,6.87020562459,0.00372000555612,-49872.2048343,42423.3496528,754.384087938
argus,2022-09-04T04:50:46Z,-0.469107201624,0.242216018111,-0.904389035801,1.04721043450,41619.3502026,closed_100km,-0.578020192315,0.196046941642,0.811017773954,46.3718163858,-89.0700903045,99.9998614871,-0.441025920758,0.236377862690,-0.881891861522,-66.6626267591,-108.806573810,99.9999263721,6.90118225878,0.00377399183610,-49907.9904713,42467.1621424,745.580647581
argus,2022-09-04T04:50:47Z,-0.468182846350,0.241715403685,-0.905002405158,1.04721099466,41650.0209736,closed_100km,-0.577189355007,0.195569777828,0.811719584531,46.4374773421,-89.0527993353,99.9998615172,-0.440144976278,0.235898856946,-0.882456918644,-66.7262977794,-108.835537878,99.9999266804,6.93236801014,0.00382897897059,-49943.6537257,42510.9297779,736.835056943
argus,2022-09-04T04:50:48Z,-0.467257877567,0.241214435562,-0.905614603978,1.04721160183,41680.6511474,closed_100km,-0.576357713713,0.195092360749,0.812420290889,46.5031342601,-89.0354569179,99.9998615487,-0.439263433863,0.235419527301,-0.883020865904,-66.7899669884,-108.864632455,99.9999269888,6.96376483164,0.00388498947021,-49979.1931555,42554.6513245,728.147231581
argus,2022-09-04T04:50:49Z,-0.466332268970,0.240713156104,-0.906225481097,1.04721212330,41711.2560966,closed_100km,-0.575525295836,0.194614738931,0.813119862185,46.5687844217,-89.0180660725,99.9998615817,-0.438381375582,0.234939936436,-0.883583646063,-66.8536277948,-108.893858453,99.9999272972,6.99537199498,0.00394204147967,-50014.6071354,42598.3225806,719.517854893
argus,2022-09-04T04:50:50Z,-0.465406046865,0.240211523035,-0.906835187654,1.04721269178,41741.8198766,closed_100km,-0.574691910866,0.194136829144,0.813818451951,46.6344423635,-89.0006238395,99.9998616162,-0.437498719138,0.234460021803,-0.884145316376,-66.9172868942,-108.923217200,99.9999276057,7.02719499844,0.00400016487527,-50049.9032698,42641.9468693,710.945933865
argus,2022-09-04T04:50:51Z,-0.464479201662,0.239709536440,-0.907443647602,1.04721323722,41772.3501414,closed_100km,-0.573857414983,0.193658603719,0.814516166420,46.7001183527,-88.9831306862,99.9998616521,-0.436615511668,0.233979795359,-0.884705850368,-66.9809414269,-108.952706982,99.9999279143,7.05923476394,0.00405938185482,-50085.0868632,42685.5213328,702.431775843
argus,2022-09-04T04:50:52Z,-0.463551735830,0.239207238552,-0.908050937887,1.04721383708,41802.8384401,closed_100km,-0.573021494182,0.193180022167,0.815213232612,46.7658343314,-88.9655895339,99.9998616894,-0.435731693451,0.233499284090,-0.885265270229,-67.0445935359,-108.982337315,99.9999282228,7.09149546834,0.00411972119148,-50120.1695849,42729.0490239,693.974854233
argus,2022-09-04T04:50:53Z,-0.462623648371,0.238704623931,-0.908656904128,1.04721435577,41833.2992390,closed_100km,-0.572183915499,0.192701032597,0.815909821627,46.8316069353,-88.9480007184,99.9998617283,-0.434847372005,0.233018505646,-0.885823518669,-67.1082370117,-109.012101768,99.9999285314,7.12397619376,0.00418120271134,-50155.1599774,42772.5239196,685.576019882
argus,2022-09-04T04:50:54Z,-0.461694947407,0.238201655868,-0.909261699760,1.04721492158,41863.7176908,closed_100km,-0.571344176400,0.192221488162,0.816606312407,46.8974726900,-88.9303624992,99.9998617687,-0.433962452048,0.232537403762,-0.886380657042,-67.1718789711,-109.042003613,99.9999288400,7.15668315034,0.00424386027771,-50190.0771168,42815.9500762,677.234303304
argus,2022-09-04T04:50:55Z,-0.460765623346,0.237698334452,-0.909865248735,1.04721546432,41894.1015104,closed_100km,-0.570501831129,0.191741292297,0.817303029104,46.9634632203,-88.9126759308,99.9998618106,-0.433076980429,0.232055990230,-0.886936659310,-67.2355165826,-109.072041156,99.9999291486,7.18961752178,0.00430771892283,-50224.9372877,42859.3246615,668.950082408
argus,2022-09-04T04:50:56Z,-0.459835689722,0.237194738574,-0.910467626628,1.04721607354,41924.4407819,closed_100km,-0.569656251222,0.191260361434,0.818000416016,47.0296220680,-88.8949468128,99.9998618541,-0.432190898911,0.231574325017,-0.887491538139,-67.2991506595,-109.102227710,99.9999294573,7.22278349542,0.00437281012628,-50259.7631196,42902.6510043,660.723009118
argus,2022-09-04T04:50:57Z,-0.458905130532,0.236690747242,-0.911068680879,1.04721658215,41954.7530978,closed_100km,-0.568815281607,0.190780406679,0.818692651460,47.0953899442,-88.8771510238,99.9998618988,-0.431304324581,0.231092321083,-0.888045259329,-67.3627784486,-109.132543912,99.9999297659,7.25617779405,0.00443915761607,-50294.2537228,42945.9214416,652.553832052
argus,2022-09-04T04:50:58Z,-0.457973979965,0.236186475960,-0.911668561729,1.04721716191,41985.0190784,closed_100km,-0.567979744272,0.190301699945,0.819379135765,47.1607076120,-88.8592936041,99.9998619446,-0.430417153732,0.230610059654,-0.888597852071,-67.4264023179,-109.163009686,99.9999300745,7.28980539787,0.00450679711796,-50328.3796106,42989.1419687,644.441927340
argus,2022-09-04T04:50:59Z,-0.457042188117,0.235681857071,-0.912267198172,1.04721771391,42015.2505298,closed_100km,-0.567140547979,0.189822114253,0.820066634838,47.2262256396,-88.8413902221,99.9998619920,-0.429529417056,0.230127492698,-0.889149313871,-67.4900225255,-109.193617965,99.9999303831,7.32367201847,0.00457575913521,-50362.4887674,43032.3099670,636.387474878
argus,2022-09-04T04:51:00Z,-0.456109791360,0.235176879471,-0.912864585600,1.04721824758,42045.4447379,closed_100km,-0.566296802578,0.189341436144,0.820755792252,47.2920072191,-88.8234414885,99.9998620410,-0.428641141398,0.229644608293,-0.889699634842,-67.5536381770,-109.224366143,99.9999306917,7.35778005908,0.00464607452998,-50396.6132981,43075.4234262,628.390715517
argus,2022-09-04T04:51:01Z,-0.455176811823,0.234671616526,-0.913460721260,1.04721878655,42075.5986460,closed_100km,-0.565447508648,0.188859496367,0.821447309788,47.3581218102,-88.8054537262,99.9998620917,-0.427752329237,0.229161472185,-0.890248796989,-67.6172467220,-109.255262843,99.9999310003,7.39213206709,0.00471777518158,-50430.7883739,43118.4825134,620.439168030
argus,2022-09-04T04:51:02Z,-0.454243191006,0.234166006106,-0.914055612478,1.04721929780,42105.7172053,closed_100km,-0.564591534457,0.188375999309,0.822142001245,47.4246498666,-88.7874257097,99.9998621442,-0.426862950600,0.228678030578,-0.890796828454,-67.6808517721,-109.286305848,99.9999313089,7.42673290135,0.00479089861534,-50465.0541164,43161.4877737,612.540544825
argus,2022-09-04T04:51:03Z,-0.453308985937,0.233660073712,-0.914649329312,1.04721987299,42135.7881632,closed_100km,-0.563753792683,0.187896638214,0.822821594348,47.4898193508,-88.7693056569,99.9998621971,-0.425972987506,0.228194293127,-0.891343735238,-67.7444539317,-109.317499228,99.9999316174,7.46157672045,0.00486548128856,-50498.4786336,43204.4398227,604.698897593
argus,2022-09-04T04:51:04Z,-0.452374157774,0.233153788354,-0.915241799381,1.04722042521,42165.8219782,closed_100km,-0.562910254178,0.187415918897,0.823503742424,47.5553405909,-88.7511431012,99.9998622517,-0.425082471213,0.227710244324,-0.891889506300,-67.8080522146,-109.348839584,99.9999319258,7.49667466079,0.00494155804106,-50531.9629826,43247.3363772,596.914586398
argus,2022-09-04T04:51:05Z,-0.451438741301,0.232647199494,-0.915833018324,1.04722097670,42195.8150918,closed_100km,-0.562057953558,0.186933205270,0.824190570501,47.6214224781,-88.7329467243,99.9998623082,-0.424191417347,0.227225927602,-0.892434123201,-67.8716442288,-109.380331845,99.9999322343,7.53203000764,0.00501916448701,-50565.6139038,43290.1766647,589.187982348
argus,2022-09-04T04:51:06Z,-0.450502712800,0.232140294419,-0.916422989110,1.04722151692,42225.7691405,closed_100km,-0.561196218066,0.186448344092,0.824882525281,47.6881113954,-88.7147170704,99.9998623667,-0.423299811394,0.226741332470,-0.892977595508,-67.9352311574,-109.411977465,99.9999325426,7.56764678386,0.00509834072079,-50599.4520993,43332.9608939,581.519132426
argus,2022-09-04T04:51:07Z,-0.449566084925,0.231633049268,-0.917011710115,1.04722204461,42255.6833349,closed_100km,-0.560357194857,0.185968616515,0.825556264536,47.7531292203,-88.6963850189,99.9998624252,-0.422407666091,0.226256436567,-0.893519922848,-67.9988132286,-109.443773963,99.9999328509,7.60351607356,0.00517912604782,-50632.2957610,43375.6876914,573.908277860
argus,2022-09-04T04:51:08Z,-0.448628845023,0.231125487989,-0.917599182941,1.04722256102,42285.5579246,closed_100km,-0.559506364307,0.185486209627,0.826236866451,47.8189227270,-88.6780248551,99.9998624858,-0.421514968336,0.225771262289,-0.894061105742,-68.0623903148,-109.475726549,99.9999331592,7.63965415584,0.00526156258856,-50665.4148086,43418.3575678,566.342523601
argus,2022-09-04T04:51:09Z,-0.447691011279,0.230617605052,-0.918185405279,1.04722307070,42315.3914354,closed_100km,-0.558641908457,0.185000711528,0.826925584237,47.8856186329,-88.6596392831,99.9998625486,-0.420621731675,0.225285803748,-0.894601139307,-68.1259619840,-109.507834630,99.9999334673,7.67606463048,0.00534569185746,-50698.8697450,43460.9693001,558.824555272
argus,2022-09-04T04:51:10Z,-0.446752593288,0.230109400439,-0.918770453154,1.04722364439,42345.1753340,closed_100km,-0.557796988060,0.184519630751,0.827598494057,47.9508720707,-88.6411588938,99.9998626116,-0.419727910118,0.224800049920,-0.895140047764,-68.1895310427,-109.540102627,99.9999337754,7.71274053197,0.00543156171710,-50731.4556334,43503.5247379,551.364429562
argus,2022-09-04T04:51:11Z,-0.445813553678,0.229600879890,-0.919354176780,1.04722413602,42374.9270744,closed_100km,-0.556942584672,0.184036414884,0.828276524317,48.0167347013,-88.6226453372,99.9998626766,-0.418833581513,0.224314028867,-0.895677787723,-68.2530924945,-109.572527918,99.9999340834,7.74969288267,0.00551921059247,-50764.2261628,43546.0196758,543.963036345
argus,2022-09-04T04:51:12Z,-0.444873948007,0.229092032178,-0.919936723622,1.04722469618,42404.6274367,closed_100km,-0.556075323335,0.183550288072,0.828962048302,48.0834433761,-88.6041035355,99.9998627438,-0.417938681607,0.223827706764,-0.896214397550,-68.3166509334,-109.605113985,99.9999343913,7.78692918025,0.00560869154944,-50797.2979263,43588.4566522,536.620130807
argus,2022-09-04T04:51:13Z,-0.443933730310,0.228582868555,-0.920518022229,1.04722524509,42434.2868224,closed_100km,-0.555230127347,0.183069155751,0.829630061963,48.1485348634,-88.5854628331,99.9998628109,-0.417043228534,0.223341106461,-0.896749863042,-68.3802046110,-109.637863271,99.9999346991,7.82442899991,0.00570001370131,-50829.4195346,43630.8345434,529.325513722
argus,2022-09-04T04:51:14Z,-0.442992909183,0.228073383556,-0.921097994256,1.04722571631,42463.9120920,closed_100km,-0.554363994485,0.182583313107,0.830311314239,48.2150407753,-88.5668115381,99.9998628809,-0.416147281461,0.222854232971,-0.897284155610,-68.4437503622,-109.670772168,99.9999350068,7.86223006472,0.00579329398700,-50862.1282459,43673.1498734,522.073445009
argus,2022-09-04T04:51:15Z,-0.442051521996,0.227563571522,-0.921676789464,1.04722625608,42493.4851420,closed_100km,-0.553510168365,0.182100243549,0.830982083382,48.2806194157,-88.5480799388,99.9998629513,-0.415250762868,0.222367058631,-0.897817317914,-68.5072932154,-109.703846239,99.9999353144,7.90032830540,0.00588859646669,-50894.2396013,43715.4059336,514.880411704
argus,2022-09-04T04:51:16Z,-0.441109522785,0.227053443708,-0.922254336405,1.04722678461,42523.0164099,closed_100km,-0.552647991132,0.181615317898,0.831657072894,48.3467246029,-88.5293121568,99.9998630237,-0.414353690552,0.221879606129,-0.898349336044,-68.5708314454,-109.737087995,99.9999356219,7.93871214018,0.00598589341669,-50926.4861931,43757.6016239,507.746942008
argus,2022-09-04T04:51:17Z,-0.440166953455,0.226543007342,-0.922830629786,1.04722731647,42552.5025682,closed_100km,-0.551786404614,0.181130547290,0.832329922531,48.4127272063,-88.5104893676,99.9998630975,-0.413456093003,0.221391880266,-0.898880195721,-68.6343634596,-109.770496775,99.9999359293,7.97738117387,0.00608523545422,-50958.5511564,43799.7350786,500.668045454
